review_id,n_words,n_chars,mean_word_len,n_danda,has_danda,n_comma,has_comma_run,n_exclaim,n_question,punct_per_token,has_latin,has_digit,first_person,cluster_k2
bn_2336,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2337,11,59,4.454545454545454,1,1,1,0,0,0,0.2727272727272727,0,0,0,1
bn_2338,7,34,4.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2339,10,58,4.9,1,1,0,0,0,0,0.1,0,0,0,1
bn_2340,10,57,4.8,1,1,1,0,0,0,0.2,0,0,0,1
bn_2341,6,39,5.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,1
bn_2342,8,45,4.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2343,10,59,5.0,1,1,0,0,0,0,0.1,0,0,0,1
bn_2344,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,1
bn_2345,7,51,6.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2346,9,64,6.222222222222222,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2347,7,51,6.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2348,9,45,4.111111111111111,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2349,6,32,4.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2350,9,47,4.333333333333333,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2351,7,38,4.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2352,8,40,4.125,1,1,0,0,0,0,0.125,0,0,0,1
bn_2353,8,43,4.5,1,1,0,0,0,0,0.125,0,0,0,1
bn_2354,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2355,8,47,5.0,1,1,0,0,0,0,0.125,0,0,0,1
bn_2356,7,45,5.571428571428571,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2357,8,55,6.0,1,1,0,0,0,0,0.125,0,0,0,0
bn_2358,7,43,5.285714285714286,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2359,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,0
bn_2360,8,53,5.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2361,9,58,5.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2362,9,56,5.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2363,6,43,6.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2364,8,48,5.125,1,1,0,0,0,0,0.125,0,0,0,1
bn_2365,7,39,4.714285714285714,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2366,6,44,6.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2367,7,41,5.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2368,9,46,4.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2369,12,67,4.666666666666667,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2370,9,54,5.111111111111111,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2371,9,64,6.222222222222222,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2372,7,50,6.285714285714286,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2373,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2374,10,60,5.1,1,1,0,0,0,0,0.1,0,0,0,1
bn_2375,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2376,10,68,5.9,1,1,1,0,0,0,0.2,0,0,0,1
bn_2377,10,54,4.5,1,1,0,0,0,0,0.1,0,0,0,1
bn_2378,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,1
bn_2379,8,41,4.25,1,1,0,0,0,0,0.125,0,0,0,1
bn_2380,10,60,5.1,1,1,1,0,0,0,0.2,0,0,0,1
bn_2381,12,66,4.583333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2382,9,56,5.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2383,9,59,5.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2384,9,75,7.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2385,7,44,5.428571428571429,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2386,8,54,5.875,1,1,0,0,0,0,0.125,0,0,0,1
bn_2387,12,66,4.583333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2388,11,64,4.909090909090909,1,1,0,0,0,0,0.09090909090909091,0,0,0,1
bn_2389,12,62,4.25,1,1,1,0,0,0,0.16666666666666666,0,0,0,0
bn_2390,9,58,5.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2391,9,46,4.222222222222222,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2392,9,50,4.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2393,8,60,6.625,1,1,1,0,0,0,0.25,0,0,0,0
bn_2394,10,58,4.9,1,1,1,0,0,0,0.2,0,0,0,1
bn_2395,8,46,4.875,1,1,0,0,0,0,0.125,0,0,0,1
bn_2396,8,42,4.375,1,1,0,0,0,0,0.125,0,0,0,1
bn_2397,10,67,5.8,1,1,0,0,0,0,0.1,0,0,0,1
bn_2398,10,69,6.0,1,1,1,0,0,0,0.2,0,0,0,1
bn_2399,10,59,5.0,1,1,0,0,0,0,0.1,0,0,0,1
bn_2400,8,48,5.125,1,1,0,0,0,0,0.125,0,0,0,1
bn_2401,11,61,4.636363636363637,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2402,8,53,5.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2403,6,45,6.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,1
bn_2404,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2405,8,52,5.625,1,1,0,0,0,0,0.125,0,0,0,1
bn_2406,8,54,5.875,1,1,0,0,0,0,0.125,0,0,0,1
bn_2407,10,59,5.0,1,1,0,0,0,0,0.1,0,0,0,1
bn_2408,6,42,6.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2409,9,58,5.555555555555555,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2410,8,61,6.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2411,9,60,5.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2412,9,53,5.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2413,8,60,6.625,1,1,0,0,0,0,0.125,0,0,0,1
bn_2414,9,47,4.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2415,11,61,4.636363636363637,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2416,11,65,5.0,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2417,9,64,6.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2418,7,48,6.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2419,10,56,4.7,1,1,1,0,0,0,0.2,0,0,0,1
bn_2420,5,34,6.0,1,1,0,0,0,0,0.2,0,0,0,1
bn_2421,12,84,6.083333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2422,7,46,5.714285714285714,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2423,11,62,4.7272727272727275,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2424,12,62,4.25,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2425,10,61,5.2,1,1,1,0,0,0,0.2,0,0,0,1
bn_2426,10,59,5.0,1,1,1,0,0,0,0.2,0,0,0,1
bn_2427,12,66,4.583333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2428,6,43,6.333333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2429,9,52,4.888888888888889,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2430,7,39,4.714285714285714,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2431,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2432,7,52,6.571428571428571,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2433,10,56,4.7,1,1,1,0,0,0,0.2,0,0,0,1
bn_2434,8,50,5.375,1,1,0,0,0,0,0.125,0,0,0,1
bn_2435,11,64,4.909090909090909,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2436,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2437,11,65,5.0,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2438,9,61,5.888888888888889,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2439,10,58,4.9,1,1,0,0,0,0,0.1,0,0,0,0
bn_2440,9,50,4.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2441,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2442,9,54,5.111111111111111,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2443,12,69,4.833333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2444,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2445,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,1
bn_2446,5,37,6.6,1,1,0,0,0,0,0.2,0,0,0,1
bn_2447,7,51,6.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2448,8,48,5.125,1,1,0,0,0,0,0.125,0,0,0,1
bn_2449,10,55,4.6,1,1,1,0,0,0,0.2,0,0,0,1
bn_2450,9,48,4.444444444444445,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2451,8,45,4.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2452,8,50,5.375,1,1,0,0,0,0,0.125,0,0,0,1
bn_2453,7,50,6.285714285714286,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2454,8,47,5.0,1,1,0,0,0,0,0.125,0,0,0,1
bn_2455,8,56,6.125,1,1,0,0,0,0,0.125,0,0,0,1
bn_2456,10,73,6.4,1,1,1,0,0,0,0.2,0,0,0,1
bn_2457,10,55,4.6,1,1,1,0,0,0,0.2,0,0,0,1
bn_2458,7,48,6.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2459,9,47,4.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2460,7,48,6.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2461,5,30,5.2,1,1,0,0,0,0,0.4,0,0,0,1
bn_2462,10,62,5.3,1,1,1,0,0,0,0.2,0,0,0,1
bn_2463,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2464,7,40,4.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2465,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,1
bn_2466,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2467,10,51,4.2,1,1,1,0,0,0,0.2,0,0,0,1
bn_2468,6,46,6.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,0
bn_2469,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2470,9,53,5.0,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2471,8,46,4.875,1,1,0,0,0,0,0.125,0,0,0,1
bn_2472,7,44,5.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2473,11,60,4.545454545454546,1,1,1,0,0,0,0.18181818181818182,0,0,0,0
bn_2474,8,51,5.5,1,1,0,0,0,0,0.125,0,0,0,1
bn_2475,6,43,6.333333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2476,10,54,4.5,1,1,1,0,0,0,0.2,0,0,0,1
bn_2477,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2478,9,47,4.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2479,8,43,4.5,1,1,1,0,0,0,0.25,0,0,0,0
bn_2480,6,40,5.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2481,5,41,7.4,1,1,0,0,0,0,0.2,0,0,0,0
bn_2482,8,46,4.875,1,1,0,0,0,0,0.125,0,0,0,1
bn_2483,9,55,5.222222222222222,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2484,9,44,4.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2485,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2486,9,47,4.333333333333333,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2487,9,58,5.555555555555555,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2488,11,62,4.7272727272727275,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2489,7,41,5.0,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2490,7,51,6.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2491,6,40,5.833333333333333,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2492,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2493,9,50,4.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2494,7,43,5.285714285714286,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2495,9,59,5.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2496,10,50,4.1,1,1,1,0,0,0,0.2,0,0,0,1
bn_2497,7,41,5.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2498,10,57,4.8,1,1,1,0,0,0,0.2,0,0,0,1
bn_2499,10,59,5.0,1,1,1,0,0,0,0.2,0,0,0,1
bn_2500,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2501,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2502,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2503,5,35,6.2,1,1,0,0,0,0,0.2,0,0,0,0
bn_2504,7,48,6.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2505,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,0
bn_2506,10,54,4.5,1,1,1,0,0,0,0.2,0,0,0,0
bn_2507,8,44,4.625,1,1,1,0,0,0,0.25,0,0,0,1
bn_2508,4,31,7.0,1,1,0,0,0,0,0.25,0,0,0,1
bn_2509,12,64,4.416666666666667,1,1,1,0,0,0,0.16666666666666666,0,0,0,1
bn_2510,7,41,5.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2511,9,59,5.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2512,7,44,5.428571428571429,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2513,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,0
bn_2514,6,52,7.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2515,8,49,5.25,1,1,0,0,0,0,0.125,0,0,0,1
bn_2516,11,55,4.090909090909091,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2517,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,1
bn_2518,8,49,5.25,1,1,0,0,0,0,0.125,0,0,0,1
bn_2519,5,36,6.4,1,1,0,0,0,0,0.2,0,0,0,1
bn_2520,8,55,6.0,1,1,1,0,0,0,0.25,0,0,0,1
bn_2521,7,51,6.428571428571429,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2522,6,41,6.0,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2523,8,52,5.625,1,1,1,0,0,0,0.25,0,0,0,1
bn_2524,8,48,5.125,1,1,0,0,0,0,0.125,0,0,0,1
bn_2525,9,40,3.5555555555555554,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2526,9,51,4.777777777777778,1,1,0,0,0,0,0.1111111111111111,0,0,0,0
bn_2527,8,52,5.625,1,1,1,0,0,0,0.25,0,0,0,0
bn_2528,6,45,6.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2529,8,55,6.0,1,1,1,0,0,0,0.25,0,0,0,0
bn_2530,7,42,5.142857142857143,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2531,7,40,4.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2532,7,41,5.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2533,7,55,7.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2534,7,43,5.285714285714286,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2535,7,50,6.285714285714286,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2536,7,40,4.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2537,6,33,4.666666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2538,5,33,5.8,1,1,1,0,0,0,0.4,0,0,0,0
bn_2539,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2540,6,44,6.5,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2541,8,45,4.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2542,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2543,8,49,5.25,1,1,0,0,0,0,0.125,0,0,0,1
bn_2544,6,38,5.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2545,7,54,6.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2546,16,99,5.25,2,1,0,0,0,0,0.125,0,0,0,1
bn_2547,8,45,4.75,1,1,0,0,0,0,0.125,0,0,0,1
bn_2548,12,66,4.583333333333333,1,1,1,0,0,0,0.16666666666666666,0,0,0,0
bn_2549,8,44,4.625,1,1,0,0,0,0,0.125,0,0,0,1
bn_2550,6,41,6.0,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2551,8,44,4.625,1,1,0,0,0,0,0.125,0,0,0,1
bn_2552,8,45,4.75,1,1,0,0,0,0,0.125,0,0,0,1
bn_2553,6,40,5.833333333333333,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2554,9,49,4.555555555555555,1,1,0,0,0,0,0.1111111111111111,0,0,0,0
bn_2555,7,46,5.714285714285714,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2556,6,39,5.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,1
bn_2557,6,33,4.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,1
bn_2558,4,25,5.5,1,1,0,0,0,0,0.25,0,0,0,1
bn_2559,8,45,4.75,1,1,0,0,0,0,0.125,0,0,0,1
bn_2560,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,1
bn_2561,10,58,4.9,1,1,0,0,0,0,0.1,0,0,0,0
bn_2562,10,61,5.2,1,1,1,0,0,0,0.2,0,0,0,1
bn_2563,9,56,5.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2564,8,50,5.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2565,6,44,6.5,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2566,10,59,5.0,1,1,1,0,0,0,0.2,0,0,0,0
bn_2567,11,76,6.0,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2568,10,59,5.0,1,1,1,0,0,0,0.2,0,0,0,1
bn_2569,10,55,4.6,1,1,0,0,0,0,0.1,0,0,0,0
bn_2570,12,70,4.916666666666667,1,1,1,0,0,0,0.16666666666666666,0,0,0,0
bn_2571,9,66,6.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2572,10,57,4.8,1,1,2,0,0,0,0.4,0,0,0,1
bn_2573,7,43,5.285714285714286,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2574,10,56,4.7,1,1,1,0,0,0,0.2,0,0,0,0
bn_2575,8,52,5.625,1,1,0,0,0,0,0.125,0,0,0,1
bn_2576,10,60,5.1,1,1,1,0,0,0,0.2,0,0,0,0
bn_2577,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2578,9,59,5.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2579,9,57,5.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2580,8,41,4.25,1,1,0,0,0,0,0.125,0,0,0,0
bn_2581,9,49,4.555555555555555,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2582,10,56,4.7,1,1,1,0,0,0,0.2,0,0,0,1
bn_2583,10,63,5.4,1,1,1,0,0,0,0.2,0,0,0,1
bn_2584,8,53,5.75,1,1,1,0,0,0,0.25,0,0,0,1
bn_2585,10,60,5.1,1,1,1,0,0,0,0.2,0,0,0,1
bn_2586,10,68,5.9,1,1,1,0,0,0,0.2,0,0,0,0
bn_2587,10,62,5.3,1,1,1,0,0,0,0.2,0,0,0,1
bn_2588,9,53,5.0,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2589,14,67,3.857142857142857,1,1,1,0,0,0,0.14285714285714285,0,0,0,1
bn_2590,10,55,4.6,1,1,1,0,0,0,0.2,0,0,0,0
bn_2591,6,41,6.0,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2592,11,65,5.0,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2593,8,45,4.75,1,1,0,0,0,0,0.125,0,0,0,1
bn_2594,11,55,4.090909090909091,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2595,10,57,4.8,1,1,1,0,0,0,0.2,0,0,0,0
bn_2596,10,55,4.6,1,1,1,0,0,0,0.2,0,0,0,0
bn_2597,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2598,10,62,5.3,1,1,1,0,0,0,0.2,0,0,0,1
bn_2599,9,50,4.666666666666667,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2600,11,79,6.2727272727272725,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2601,8,49,5.25,1,1,0,0,0,0,0.125,0,0,0,1
bn_2602,10,58,4.9,1,1,0,0,0,0,0.1,0,0,0,0
bn_2603,8,54,5.875,1,1,1,0,0,0,0.25,0,0,0,1
bn_2604,10,58,4.9,1,1,1,0,0,0,0.2,0,0,0,1
bn_2605,11,57,4.2727272727272725,1,1,1,0,0,0,0.18181818181818182,0,0,0,1
bn_2606,9,49,4.555555555555555,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2607,9,48,4.444444444444445,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2608,9,52,4.888888888888889,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2610,8,51,5.5,1,1,1,0,0,0,0.25,0,0,0,0
bn_2611,9,51,4.777777777777778,1,1,0,0,0,0,0.1111111111111111,0,0,0,1
bn_2612,7,47,5.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,0
bn_2613,6,37,5.333333333333333,1,1,0,0,0,0,0.16666666666666666,1,0,0,1
bn_2614,9,47,4.333333333333333,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2615,9,51,4.777777777777778,1,1,1,0,0,0,0.2222222222222222,0,0,0,0
bn_2616,10,64,5.5,1,1,1,0,0,0,0.2,0,0,0,1
bn_2617,7,51,6.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2618,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,1
bn_2619,8,47,5.0,1,1,0,0,0,0,0.125,0,0,0,1
bn_2620,11,56,4.181818181818182,1,1,1,0,0,0,0.18181818181818182,0,0,0,0
bn_2621,7,43,5.285714285714286,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2622,10,62,5.3,1,1,1,0,0,0,0.2,0,0,0,1
bn_2623,6,42,6.166666666666667,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2624,8,46,4.875,1,1,1,0,0,0,0.25,0,0,0,1
bn_2625,8,47,5.0,1,1,1,0,0,0,0.25,0,0,0,0
bn_2626,10,54,4.5,1,1,0,0,0,0,0.1,0,0,0,1
bn_2628,10,57,4.8,1,1,0,0,0,0,0.1,0,0,0,1
bn_2629,7,41,5.0,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2630,5,38,6.8,1,1,0,0,0,0,0.2,0,0,0,1
bn_2631,8,43,4.5,1,1,1,0,0,0,0.25,0,0,0,1
bn_2632,8,52,5.625,1,1,1,0,0,0,0.25,0,0,0,0
bn_2633,7,36,4.285714285714286,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2634,8,42,4.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2635,8,52,5.625,1,1,1,0,0,0,0.25,0,0,0,1
bn_2636,10,61,5.2,1,1,1,0,0,0,0.2,0,0,0,0
bn_2637,6,49,7.333333333333333,1,1,1,0,0,0,0.5,0,0,0,0
bn_2638,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,1
bn_2639,8,50,5.375,1,1,0,0,0,0,0.125,0,0,0,1
bn_2640,9,48,4.444444444444445,1,1,0,0,0,0,0.1111111111111111,0,0,0,0
bn_2641,7,42,5.142857142857143,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2642,9,54,5.111111111111111,1,1,1,0,0,0,0.2222222222222222,0,0,0,1
bn_2643,5,37,6.6,1,1,0,0,0,0,0.2,0,0,0,1
bn_2644,8,49,5.25,1,1,1,0,0,0,0.25,0,0,0,1
bn_2645,9,50,4.666666666666667,1,1,0,0,0,0,0.1111111111111111,0,0,0,0
bn_2646,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,1
bn_2647,6,39,5.666666666666667,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2648,6,41,6.0,1,1,1,0,0,0,0.5,0,0,0,1
bn_2649,6,35,5.0,1,1,0,0,0,0,0.16666666666666666,0,0,0,1
bn_2650,10,53,4.4,1,1,1,0,0,0,0.2,0,0,0,1
bn_2651,7,37,4.428571428571429,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
bn_2652,7,47,5.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2653,7,40,4.857142857142857,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2654,8,44,4.625,1,1,1,0,0,0,0.25,0,0,0,0
bn_2655,7,53,6.714285714285714,1,1,1,0,0,0,0.2857142857142857,0,0,0,1
bn_2656,8,56,6.125,1,1,1,0,0,0,0.25,0,0,0,1
bn_2657,8,53,5.75,1,1,0,0,0,0,0.125,0,0,0,1
bn_2658,7,39,4.714285714285714,1,1,1,0,0,0,0.2857142857142857,0,0,0,0
bn_2659,8,58,6.375,1,1,1,0,0,0,0.25,0,0,0,1
bn_2660,8,55,6.0,1,1,1,0,0,0,0.25,0,0,0,1
bn_2662,6,44,6.5,1,1,1,0,0,0,0.3333333333333333,0,0,0,0
bn_2663,11,55,4.090909090909091,1,1,0,0,0,0,0.36363636363636365,0,0,0,1
bn_2664,8,48,5.125,1,1,1,0,0,0,0.25,0,0,0,1
bn_2665,14,67,3.857142857142857,1,1,0,0,0,0,0.14285714285714285,0,0,0,1
